text,label
"Objet : [ing2-cergy] 😱 Toute la Vie associative de CY tech ici ! 🚀
Corps : Tekiens.net is Alive ! Bonjour à toutes et tous ! Et s'il existait un site qui rassemblait toutes les infos et évènements associatifs de l'école ? Imagine 🤤 Eh bien c'est justement l'objectif du projet *TEKIENS.NET * qui a pour ambition d'être une plateforme où vous pourrez retrouver tout ce que vous devez savoir sur l'actualité associative de CY tech et plus encore !!! Petit aperçu du site que vous pouvez retrouver sur tekiens.net : Le site marche ? 🤨 Oui, Enfin... presque Nous recherchons des personnes motivées pour contribuer à l'amélioration du site en vue de sa finalisation pour la rentrée prochaine. Toutes les compétences, du design au développement web, sont les bienvenues. Si tu es motivé cela suffit ! Comment participer ? 🤔 Pour participer au développement, proposer des idées ou simplement suivre le projet, c'est ici : Formulaire Des questions ? 📬 louis.grandel@cy-tech.fr À bientôt ! Atilléennement vôtre, Louis Grandel, Kévin Frick, *ATILLA* Administrateurs système PS: un easter egg se cache dans ce mail à vous de le trouver ! ATILLA - Association des Techniques Internet et du Logiciel Libre ou Alternatif CY307 - Cergy",association
"Objet : Élément partagé avec vous : ""Scrapping Indeed.ipynb""
Corps : J'ai partagé un élément avec vous : Scrapping Indeed.ipynb https://colab.research.google.com/drive/170OM9rEJROGFz-2CZO50EJ3tRK0htuSl?ts=65e6287b Ce fichier n'est pas une pièce jointe, il est stocké en ligne. Pour l'ouvrir, cliquez sur le lien ci-dessus.",plateforme
"Objet : Re: [tous.ing2] Options ING3 24-25
Corps : Bonjour, Serait-il possible d'arrêter de ""répondre à tous"" et de vous adresser directement au service associé s'il vous plaît, on reçoit beaucoup de notifications inutiles. Merci de votre compréhension. Loustalet Lucas ING2 GSI Pau >",association
"Objet : [tous.cergy] Assises de la Vie Etudiante - 7 mars 2024.
Corps : Bonjour à toutes et à tous. Vous trouverez ci-dessous un message de la Vie Associative de CY concernant les assises de la Vie étudiante qui se tiendra ce jeudi 7 mars. Très cordialement, en vous souhaitant une bonne journée. Chères étudiantes, chers étudiants. Ce jeudi a lieu les assises étudiantes organisées par l'agglo et le CIJ. C'est l'occasion pour vous de faire remonter les problématiques rencontrées sur le territoire de Cergy-Pontoise le temps d'une après-midi (ou d'une journée si vous êtes motivé). Cela concerne tous les étudiant de Cergy et la participation est sur inscription au préalable. Je vous joins en PJ l'affiche du CIJ qui permet de s'inscrire. Vous pouvez ne venir que l'après midi, le matin était plus un compte rendu, l'après midi en revanche, des ateliers de co-construction qui représentent une réelle opportunité d'échange sont organisés. Très cordialement à tous ! -- Tiffany POUPARD Responsable Animation et Vie de Campus - Bureau TG017, bâtiment Turing, site du parc le mardi, jeudi et vendredi. Gestionnaire pédagogique cycle ingénieur 3ème année - Bureau A695, bâtiment A, site de Saint-Martin, le lundi. En télétravail le mercredi. Joignable par mail, par TEAMS et au 01.34.25.84.15. Pour toute demande liée aux inscriptions, merci de nous contacter à l'adresse: cytech_service_inscriptions@ml.u-cergy.fr Pour un traitement efficace de vos demandes, pensez à vous identifier dans l'objet de votre mail en indiquant votre formation. Merci pour votre compréhension - cytech.cyu.fr",association
"Objet : Re: [tous.ing2] Options ING3 24-25
Corps : Bonjour, Je n'ai reçu aucun mail ""Invitation à participer à un questionnaire."" de la part du Service de la gestion des Etudes. Pourrais-je recevoir une invitation s'il vous plaît ? Je suis en GSI groupe 2. *BRAHAM Kays* ING1-GI *Groupe 2* Le jeu. 29 févr. 2024 à 11:23, Dounia Guerti a écrit : > Bonjour à toutes et à tous. > > Le processus pour l'attribution des options d'ING3 pour l'année 2024-2025 > est lancé. > > Vous avez normalement toutes et tous reçus un mail du Service de la > Gestion des Études avec comme objet - Invitation à participer à un > questionnaire. > Ce mail n'est pas un spam, il s'agit bien du lien pour remplir vos choix > d'options. > > Vous avez *jusqu'au dimanche 17 mars 23h59 pour répondre au questionnaire* > . > > Si toutefois vous rencontrez des difficultés sur le site, pour vous > connecter ou autre, merci de répondre à ce mail en ""répondant à tous"", une > solution vous sera apportée dans les plus brefs délais. > > Très cordialement, en vous souhaitant une bonne journée. > > -- > > *Dounia GUERTI* > *Gestionnaire pédagogique ING2 * > *Présente sur le site de Saint-Martin tous les jours sauf le mercredi en > télétravail* > *Scolarité : *service-ge-cergy@cy-tech.fr > > Bâtiment A - Bureau A691 > Site de St Martin- 2 Avenue Adolphe Chauvin > > 95300 Pontoise > > > > *Pour un traitement efficace de vos demandes, pensez à vous identifier > dans l'objet de votre mail en indiquant votre formation.* > *Compte tenu du grand volume de mails réceptionnés, merci de ne pas > effectuer de relance afin de garantir un traitement rapide de vos demandes > dès notre retour. * >",association
"Objet : [ing2-cergy] Gala 2024 ! Prenez vite votre place !
Corps : ✨ Gala ✨ Vous êtes conviés au Gala 2024 pour célébrer la remise des diplômes de la promo 2023 🎓 RDV le *samedi 23 mars* au Château de Maudétour pour un dîner et une soirée inoubliable 🤩 🕖 HORAIRES 🕓 • Cocktail : 20h-21h • Dîner : 21h-23h30 • Soirée : 23h30-4h 📍LIEU📍 • Château de Maudétour, 1 rue des Tilleuls, 95420 🧥 VESTIAIRE GRATUIT 🧥 🥛 ECOCUP GRATUIT (tout beau)🥛 🍴MENU EN PJ🍴 💶 PRIX 💶 *Cotisants BDE* : • Dîner + soirée : 80€ • Soirée : 18€ *Non-cotisants* : • Dîner + soirée : 85€ • Soirée : 23€ 🚌 NAVETTE 🚌 Nombre de place limité donc il y aura un shotgun ! ( on vous précisera la date plus tard sur Telegram : LIEN TELEGRAM ) • prix de la navette : 5€ ——— INSCRIPTION ——— Vous avez juste à remplir ce formulaire et à payer le montant qui sera affiché dans le mail que vous recevrez ! ➡️ FORMULAIRE ⬅️ ✍️ Nombre de places limité ✍️ L'abus d'alcool est dangereux pour la santé ✍️ Mineurs interdits ! ✍️ La direction se réserve tout droit d’entrée ✍️ Nous ne sommes pas responsables en cas de vols et/ou pertes de vos effets personnels 🤍 Si une situation vous met mal à l’aise, n’hésitez pas à vous rapprocher d’un membre du bde ! A bientôt 💙",association
"Objet : [tous.cergy] Sondage utilisation de l'eau au quotidien
Corps : Bonjour à tous, nous sommes un groupe de MEF en pre-ing1. Dans le cadre de notre projet de fin d'année concernant l'utilisation de l'eau dans la ville de Cergy, nous avons créé un cours Sondage anonyme afin de récolter encore plus d'informations sur ce sujet. Voici le lien : https://forms.gle/5ncfd2mdtv2GX8FX6 Vos réponses sont cruciales pour notre projet, et toutes les informations que vous partagerez resteront strictement confidentielles. N'hésitez pas à partager ce lien avec d'autres membres de la communauté de Cergy pour que nous puissions recueillir un maximum de données. Merci pour votre participation et votre aide. Groupe 2 MEF-1 Pré-ing 1 [https://lh5.googleusercontent.com/ETAp05smiDNOO3bsRn9A1XYUxlaUk4UiaKqkIuWnXrtdITls8LIwe2KtHJw2PiYejVmMmoZylC8=w1200-h630-p] Sondage sur l'utilisation de l'eau au quotidien Ce formulaire est anonyme. forms.gle",sondage
"Objet : [tous.cergy] Sondage - Parking Fermat | Projet préING-2
Corps : Bonjour, Nous sommes étudiants de Pre Ing 2 et travaillons sur un projet de solarisation et végétalisation du parking de Fermat. Dans le cadre de notre projet H&D, nous avons imaginé des questions à vous poser pour en apprendre plus sur votre utilisation du parking de Fermat. Le questionnaire prend moins de 3min à réaliser. Merci de votre participation Cordialement, https://docs.google.com/forms/d/e/1FAIpQLScMACvcQ7nRpY1_P18o9jUEvfahTHpS2aPB-64TWVtc6QHfCQ/viewform?usp=pp_url Sans virus.www.avast.com <#DAB4FAD8-2DD7-40BB-A1B8-4E2AA1F9FDF2>",sondage
"Objet : [tous.cergy] Sondage - Parking Fermat | Projet préING-2
Corps : Bonjour, Nous sommes étudiants de Pre Ing 2 et travaillons sur un projet de solarisation et végétalisation du parking de Fermat. Dans le cadre de notre projet H&D, nous avons imaginé des questions à vous poser pour en apprendre plus sur votre utilisation du parking de Fermat. Le questionnaire prend moins de 3min à réaliser. Merci de votre participation Cordialement, https://docs.google.com/forms/d/e/1FAIpQLScMACvcQ7nRpY1_P18o9jUEvfahTHpS2aPB-64TWVtc6QHfCQ/viewform?usp=pp_url Sans virus.www.avast.com <#DAB4FAD8-2DD7-40BB-A1B8-4E2AA1F9FDF2>",sondage
"Objet : [tous.cergy] Sondage - Parking Fermat | Projet préING-2
Corps : Bonjour, Nous sommes étudiants de Pre Ing 2 et travaillons sur un projet de solarisation et végétalisation du parking de Fermat. Dans le cadre de notre projet H&D, nous avons imaginé des questions à vous poser pour en apprendre plus sur votre utilisation du parking de Fermat. Le questionnaire prend moins de 3min à réaliser. Merci de votre participation Cordialement, https://docs.google.com/forms/d/e/1FAIpQLScMACvcQ7nRpY1_P18o9jUEvfahTHpS2aPB-64TWVtc6QHfCQ/viewform?usp=pp_url Sans virus.www.avast.com <#DAB4FAD8-2DD7-40BB-A1B8-4E2AA1F9FDF2>",sondage
"Objet : Il y a 2 offres correspondant à vos critères
Corps : [logo.png?1604568992] [1][logo-v-black-dm-v2.png] Yvan, 2 offres correspondent vos critres ! Votre alerte Stage +1 o Yvelines +1 o Statistiques, Data & Math App o 2 autres critres [2]Modifier [logo.png?1641199479] [3]Internship - Financial Data Analyst - (M/F) - January 2024 GIE AXA Stage | Puteaux (France) [logo.png?1559823487] [4]Stage - Actuaire / Data Scientist - F/H Axa - Direct Assurance Stage | Suresnes (France) Ces offres pourraient aussi vous intresser [logo.png?1630405190] [5]Stage - Data Scientist H/F JCDecaux Stage | Neuilly-sur-Seine (France) [logo.png?1474635220] [6]Data Analyst Stagiaire SCOR Stage | Paris (France) [logo.png?1559823487] [7]Stage - Data Engineer - F/H Axa - Direct Assurance Stage | Suresnes (France) [logo.png?1477575820] [8]Business Analyst IT H/F Crdit Agricole Corporate & Investment Bank Stage | Montrouge (France) [logo.png?1625835164] [9]Operations Data Analyst Intern (M/F/X) HelloFresh France Stage | Paris (France) [logo.png?1649757961] [10]Stagiaire Ingnieur Data Analyst Forvia Faurecia Stage | Caligny (France) [logo.png?1705589607] [11]Charg(e) d'tudes actuarielles rentabilit et rassurance (H/F) en Stage AXA France Stage | Nanterre (France) [logo.png?1676623378] [12]Data Scientist (H/F) - Stage ou Alternance BCA Expertise Stage | Multilocalisation [13]Pour ne plus recevoir cette alerte, cliquez sur le lien. References 1. https://www.jobteaser.com/ 2. https://cytech.jobteaser.com/fr/dashboard/edit?utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-job-alert-email&utm_content=2024-03-04 3. https://pixel.jobteaser.com/v1/r?count_visible_jobads_from_reco=8&total_jobads_from_criteria=2&event=job_alert_email_click&service=jobalert&version=v1&count_visible_jobads_from_criteria=2&url_redirect=https%3A%2F%2Fcytech.jobteaser.com%2Ffr%2Fjob-offers%2F906b56f6-f0b9-49a7-9301-2d0ceecf0e7f-gie-axa-internship-financial-data-analyst-m-f-january-2024%3Futm_medium%3Djob-alert-email%26utm_campaign%3Db2c-fr-job-alert-email%26utm_content%3D2024-03-04%26utm_source%3Demail-product&user_id=205f89b3-d5e1-4fa3-9502-f6ee666c84cc&clicked_jobad_type=job-alert-email&clicked_jobad_position=1 4. https://pixel.jobteaser.com/v1/r?event=job_alert_email_click&user_id=205f89b3-d5e1-4fa3-9502-f6ee666c84cc&count_visible_jobads_from_criteria=2&count_visible_jobads_from_reco=8&total_jobads_from_criteria=2&url_redirect=https%3A%2F%2Fcytech.jobteaser.com%2Ffr%2Fjob-offers%2F79a04803-2f6c-41e0-8e3c-8a04b28e0fad-axa-direct-assurance-stage-actuaire-data-scientist-f-h%3Futm_source%3Demail-product%26utm_medium%3Djob-alert-email%26utm_campaign%3Db2c-fr-job-alert-email%26utm_content%3D2024-03-04&service=jobalert&clicked_jobad_type=job-alert-email&version=v1&clicked_jobad_position=2 5. https://pixel.jobteaser.com/v1/r?service=jobalert&user_id=205f89b3-d5e1-4fa3-9502-f6ee666c84cc&clicked_jobad_type=reco-job-ads&count_visible_jobads_from_criteria=2&total_jobads_from_criteria=2&url_redirect=https%3A%2F%2Fcytech.jobteaser.com%2Ffr%2Fjob-offers%2F4af07565-5df7-4e39-99cc-b85f9abc2bda-jcdecaux-stage-data-scientist-h-f%3Futm_source%3Demail-product%26utm_medium%3Djob-alert-email%26utm_campaign%3Db2c-fr-reco-job-ads%26utm_content%3D2024-03-04&event=job_alert_email_click&version=v1&clicked_jobad_position=3&count_visible_jobads_from_reco=8 6. https://pixel.jobteaser.com/v1/r?version=v1&count_visible_jobads_from_criteria=2&count_visible_jobads_from_reco=8&event=job_alert_email_click&clicked_jobad_type=reco-job-ads&clicked_jobad_position=4&total_jobads_from_criteria=2&url_redirect=https%3A%2F%2Fcytech.jobteaser.com%2Ffr%2Fjob-offers%2Fe8ac89d2-da51-4957-ba3b-8ae80f6f50b7-scor-data-analyst-stagiaire%3Futm_source%3Demail-product%26utm_medium%3Djob-alert-email%26utm_campaign%3Db2c-fr-reco-job-ads%26utm_content%3D2024-03-04&service=jobalert&user_id=205f89b3-d5e1-4fa3-9502-f6ee666c84cc 7. https://pixel.jobteaser.com/v1/r?clicked_jobad_position=5&total_jobads_from_criteria=2&service=jobalert&clicked_jobad_type=reco-job-ads&version=v1&count_visible_jobads_from_criteria=2&count_visible_jobads_from_reco=8&url_redirect=https%3A%2F%2Fcytech.jobteaser.com%2Ffr%2Fjob-offers%2F3abb6775-385b-450d-9c88-d72657055df1-axa-direct-assurance-stage-data-engineer-f-h%3Futm_source%3Demail-product%26utm_medium%3Djob-alert-email%26utm_campaign%3Db2c-fr-reco-job-ads%26utm_content%3D2024-03-04&event=job_alert_email_click&user_id=205f89b3-d5e1-4fa3-9502-f6ee666c84cc 8. https://pixel.jobteaser.com/v1/r?user_id=205f89b3-d5e1-4fa3-9502-f6ee666c84cc&version=v1&count_visible_jobads_from_criteria=2&count_visible_jobads_from_reco=8&url_redirect=https%3A%2F%2Fcytech.jobteaser.com%2Ffr%2Fjob-offers%2F7f535a56-29c2-4f3d-99d7-4994a8d3a373-credit-agricole-corporate-investment-bank-business-analyst-it-h-f%3Futm_source%3Demail-product%26utm_medium%3Djob-alert-email%26utm_campaign%3Db2c-fr-reco-job-ads%26utm_content%3D2024-03-04&event=job_alert_email_click&service=jobalert&clicked_jobad_type=reco-job-ads&clicked_jobad_position=6&total_jobads_from_criteria=2 9. https://pixel.jobteaser.com/v1/r?event=job_alert_email_click&clicked_jobad_type=reco-job-ads&clicked_jobad_position=7&count_visible_jobads_from_criteria=2&total_jobads_from_criteria=2&service=jobalert&user_id=205f89b3-d5e1-4fa3-9502-f6ee666c84cc&version=v1&count_visible_jobads_from_reco=8&url_redirect=https%3A%2F%2Fcytech.jobteaser.com%2Ffr%2Fjob-offers%2Fe33e96e8-6d09-41a4-8a61-f46d84a71725-hellofresh-france-operations-data-analyst-intern-m-f-x%3Futm_source%3Demail-product%26utm_medium%3Djob-alert-email%26utm_campaign%3Db2c-fr-reco-job-ads%26utm_content%3D2024-03-04 10. https://pixel.jobteaser.com/v1/r?event=job_alert_email_click&user_id=205f89b3-d5e1-4fa3-9502-f6ee666c84cc&clicked_jobad_position=8&count_visible_jobads_from_criteria=2&total_jobads_from_criteria=2&url_redirect=https%3A%2F%2Fcytech.jobteaser.com%2Ffr%2Fjob-offers%2Fa3611e06-07ff-4c06-98f0-5cb0e8da42d8-forvia-faurecia-stagiaire-ingenieur-data-analyst%3Futm_source%3Demail-product%26utm_medium%3Djob-alert-email%26utm_campaign%3Db2c-fr-reco-job-ads%26utm_content%3D2024-03-04&service=jobalert&clicked_jobad_type=reco-job-ads&version=v1&count_visible_jobads_from_reco=8 11. https://pixel.jobteaser.com/v1/r?event=job_alert_email_click&version=v1&clicked_jobad_position=9&count_visible_jobads_from_criteria=2&total_jobads_from_criteria=2&url_redirect=https%3A%2F%2Fcytech.jobteaser.com%2Ffr%2Fjob-offers%2Fdba97051-9fe6-4ab0-81a3-e23b57cd43ca-axa-france-charge-e-d-etudes-actuarielles-rentabilite-et-reassurance-h-f-en-stage%3Futm_campaign%3Db2c-fr-reco-job-ads%26utm_content%3D2024-03-04%26utm_source%3Demail-product%26utm_medium%3Djob-alert-email&service=jobalert&user_id=205f89b3-d5e1-4fa3-9502-f6ee666c84cc&clicked_jobad_type=reco-job-ads&count_visible_jobads_from_reco=8 12. https://pixel.jobteaser.com/v1/r?count_visible_jobads_from_criteria=2&user_id=205f89b3-d5e1-4fa3-9502-f6ee666c84cc&clicked_jobad_position=10&clicked_jobad_type=reco-job-ads&version=v1&count_visible_jobads_from_reco=8&total_jobads_from_criteria=2&url_redirect=https%3A%2F%2Fcytech.jobteaser.com%2Ffr%2Fjob-offers%2F29b60c38-5fa5-4f16-9a1e-9bcf4922640d-bca-expertise-data-scientist-h-f-stage-ou-alternance%3Futm_source%3Demail-product%26utm_medium%3Djob-alert-email%26utm_campaign%3Db2c-fr-reco-job-ads%26utm_content%3D2024-03-04&event=job_alert_email_click&service=jobalert 13. https://cytech.jobteaser.com/fr/newsletters/subscriptions/destroy?back_to_after_login=https%3A%2F%2Fcytech.jobteaser.com%2F%3Fi18n_locale%3Dfr&newsletter_type=job_offers&token=6f02fc98-b9f6-4115-b337-0267bb2216e3&utm_source=email-product&utm_medium=job-alert-email&utm_campaign=b2c-fr-job-alert-email&utm_content=unsubscribe",entreprise
"Objet : Newsletter événements
Corps : ******************************* Événements sur JobTeaser ******************************* 07/03/2024 14:00 - WOMEN IN AUDIT - PARIS EY - Session de recrutement => Fermeture des inscriptions le 06 Mars 2024 => https://pixel.jobteaser.com/v1/r?service=notification&event=content_email_click&version=v1&user_id=205f89b3-d5e1-4fa3-9502-f6ee666c84cc&url_redirect=https%3A%2F%2Fcytech.jobteaser.com%2Ffr%2Fevents%2F208840-women-in-audit-paris%3Futm_campaign%3DAlerte%2BContenu%2B04%252F03%252F2024%26utm_medium%3Demail%26utm_source%3DAlerte%2BContenu&school_id=ad6206e3-ea8d-4061-bdeb-e14efb87f45f&language=fr&content_type=event_ad&content_id=ceef518c-04d9-4f3c-a8a6-7f05da6a4f37&parent_category=event_newsletter&email_id=00000000-0000-0000-0000-000000000000&trackee_school_id=ad6206e3-ea8d-4061-bdeb-e14efb87f45f&owner_type=company&owner_id=7783ed27-edac-45a7-8cf3-6c81e73d1c75&is_public=true _______________________________ 08/03/2024 08:30 - Une journée pour décrocher ton job chez Bpifrance ! Bpifrance - Forum / Job day => => https://pixel.jobteaser.com/v1/r?service=notification&event=content_email_click&version=v1&user_id=205f89b3-d5e1-4fa3-9502-f6ee666c84cc&url_redirect=https%3A%2F%2Fcytech.jobteaser.com%2Ffr%2Fevents%2F209823-une-journee-pour-decrocher-ton-job-chez-bpifrance%3Futm_campaign%3DAlerte%2BContenu%2B04%252F03%252F2024%26utm_medium%3Demail%26utm_source%3DAlerte%2BContenu&school_id=ad6206e3-ea8d-4061-bdeb-e14efb87f45f&language=fr&content_type=event_ad&content_id=ae6ec29b-d3ad-4429-960e-4002cc85a49e&parent_category=event_newsletter&email_id=00000000-0000-0000-0000-000000000000&trackee_school_id=ad6206e3-ea8d-4061-bdeb-e14efb87f45f&owner_type=company&owner_id=83bf4855-b6c7-4b2b-9d68-b254493947a2&is_public=true _______________________________ 28/03/2024 16:30 - WOMEN IN AUDIT - NANTES EY - Session de recrutement => Fermeture des inscriptions le 27 Mars 2024 => https://pixel.jobteaser.com/v1/r?service=notification&event=content_email_click&version=v1&user_id=205f89b3-d5e1-4fa3-9502-f6ee666c84cc&url_redirect=https%3A%2F%2Fcytech.jobteaser.com%2Ffr%2Fevents%2F210818-women-in-audit-nantes%3Futm_campaign%3DAlerte%2BContenu%2B04%252F03%252F2024%26utm_medium%3Demail%26utm_source%3DAlerte%2BContenu&school_id=ad6206e3-ea8d-4061-bdeb-e14efb87f45f&language=fr&content_type=event_ad&content_id=31e2bb2e-fb5b-4e39-8ee3-21edacd85993&parent_category=event_newsletter&email_id=00000000-0000-0000-0000-000000000000&trackee_school_id=ad6206e3-ea8d-4061-bdeb-e14efb87f45f&owner_type=company&owner_id=7783ed27-edac-45a7-8cf3-6c81e73d1c75&is_public=true _______________________________ 29/03/2024 14:00 - SAP DAY EY - Session de recrutement => Fermeture des inscriptions le 28 Mars 2024 => https://pixel.jobteaser.com/v1/r?service=notification&event=content_email_click&version=v1&user_id=205f89b3-d5e1-4fa3-9502-f6ee666c84cc&url_redirect=https%3A%2F%2Fcytech.jobteaser.com%2Ffr%2Fevents%2F210970-sap-day%3Futm_campaign%3DAlerte%2BContenu%2B04%252F03%252F2024%26utm_medium%3Demail%26utm_source%3DAlerte%2BContenu&school_id=ad6206e3-ea8d-4061-bdeb-e14efb87f45f&language=fr&content_type=event_ad&content_id=bb651f0e-0063-49b7-bbc7-0ac870fd5376&parent_category=event_newsletter&email_id=00000000-0000-0000-0000-000000000000&trackee_school_id=ad6206e3-ea8d-4061-bdeb-e14efb87f45f&owner_type=company&owner_id=7783ed27-edac-45a7-8cf3-6c81e73d1c75&is_public=true",entreprise
